ip,isp,org_name,country_code,country_name,region_code,region_name,city,lat,lon,connection_type,is_cellular,is_proxy,is_vpn
85.249.163.94,PJSC Vimpelcom,,RU,,,Stavropol Kray,Neftekumsk,44.75583,44.9925,mobile,,,
85.249.166.11,PJSC Vimpelcom,,RU,,,Respublika Adygeya,Yablonovskiy,44.98901,38.94324,mobile,,,
85.249.167.189,PJSC Vimpelcom,,RU,,,Stavropol Kray,Neftekumsk,44.75583,44.9925,mobile,,,
85.249.22.244,PJSC Vimpelcom,,RU,,,Yaroslavl Oblast,Yaroslavl,57.62987,39.87368,mobile,,,
85.249.24.193,PJSC Vimpelcom,,RU,,,Orenburg Oblast,Podgorodnyaya Pokrovka,51.82808,54.9874,mobile,,,
85.249.25.125,PJSC Vimpelcom,,RU,,,Bashkortostan,Avdon,54.66667,55.71667,mobile,,,
85.249.26.109,PJSC Vimpelcom,,RU,,,Moskva,Moscow,55.75222,37.61556,mobile,,,
85.249.31.156,PJSC Vimpelcom,,RU,,,Samara Oblast,Samara,53.20007,50.15,mobile,,,
87.118.110.27,Keyweb AG,,DE,,,Thuringia,Erfurt,50.97456,11.02974,,,,
87.118.116.103,Keyweb AG,,DE,,,Thuringia,Erfurt,50.97456,11.02974,,,,
89.163.252.230,myLoc managed IT AG,,DE,,,Nordrhein-Westfalen,Düsseldorf,51.22172,6.77616,,,,
89.163.252.30,myLoc managed IT AG,,DE,,,Nordrhein-Westfalen,Düsseldorf,51.22172,6.77616,,,,
91.219.237.21,ServerAstra Kft.,,HU,,,Budapest,Budapest,47.49835,19.04045,,,,
93.159.188.254,Krzysztof Trzop trading as KTM Telekom,,PL,,,Lesser Poland Voivodeship,Kościelisko,49.29073,19.88929,,,,
100.24.55.118,"Amazon.com, Inc.",,US,,,New Jersey,Newark,40.73566,-74.17237,,,,
54.152.246.166,"Amazon.com, Inc.",,US,,,Virginia,Ashburn,39.04372,-77.48749,,,,
23.236.146.162,B2 Net Solutions Inc.,,CA,,,Ontario,Vinemount,43.19816,-79.6766,,,,
107.150.30.148,"QuadraNet, Inc",,US,,,Georgia,Atlanta,33.749,-84.38798,mobile,,,
103.76.164.26,Intergrid Group Pty Ltd,,AU,,,State of New South Wales,Hornsby,-33.70244,151.0993,,,,
154.21.21.244,"PSINet, Inc.",,US,,,Georgia,Atlanta,33.749,-84.38798,,,,
116.90.72.109,Streamline Servers Ltd.,,AU,,,State of South Australia,Adelaide,-34.92866,138.59863,mobile,,,
134.122.80.135,"DigitalOcean, LLC",,DE,,,Hessen,Frankfurt am Main,50.11552,8.68417,mobile,,,
103.107.196.165,Streamline Servers Ltd.,,AU,,,State of Western Australia,Perth,-31.95224,115.8614,,,,
134.19.179.163,Global Layer B.V.,,NL,,,Provincie Zuid-Holland,Alblasserdam,51.86583,4.66111,,,,
116.90.72.44,Streamline Servers Ltd.,,AU,,,State of South Australia,Adelaide,-34.92866,138.59863,mobile,,,
107.150.30.95,"QuadraNet, Inc",,US,,,Georgia,Atlanta,33.749,-84.38798,mobile,,,
138.199.59.160,Datacamp Limited,,PL,,,Masovian Voivodeship,Warsaw,52.22977,21.01178,mobile,,,
154.21.21.51,"PSINet, Inc.",,US,,,Georgia,Atlanta,33.749,-84.38798,,,,
138.199.59.162,Datacamp Limited,,PL,,,Masovian Voivodeship,Warsaw,52.22977,21.01178,mobile,,,
143.244.37.134,Datacamp Limited,,GB,,,England,London,51.50853,-0.12574,,,,
138.199.59.163,Datacamp Limited,,PL,,,Masovian Voivodeship,Warsaw,52.22977,21.01178,mobile,,,
102.129.152.166,AS174,,ZA,,,Gauteng,Blackheath,-26.1344,27.97033,,,,
103.76.164.29,Intergrid Group Pty Ltd,,AU,,,State of New South Wales,Hornsby,-33.70244,151.0993,,,,
154.21.21.77,"PSINet, Inc.",,US,,,Georgia,Atlanta,33.749,-84.38798,,,,
103.107.196.166,Streamline Servers Ltd.,,AU,,,State of Western Australia,Perth,-31.95224,115.8614,,,,
143.244.37.143,Datacamp Limited,,GB,,,England,London,51.50853,-0.12574,,,,
138.199.59.169,Datacamp Limited,,PL,,,Masovian Voivodeship,Warsaw,52.22977,21.01178,mobile,,,
143.244.37.144,Datacamp Limited,,GB,,,England,London,51.50853,-0.12574,,,,
116.90.73.12,Streamline Servers Ltd.,,AU,,,State of South Australia,Adelaide,-34.92866,138.59863,mobile,,,
134.19.185.94,Global Layer B.V.,,NL,,,Provincie Zuid-Holland,Gemeente Alblasserdam,51.85985,4.66321,mobile,,,
138.199.59.174,Datacamp Limited,,PL,,,Masovian Voivodeship,Warsaw,52.22977,21.01178,mobile,,,
154.21.212.105,"PSINet, Inc.",,US,,,California,Dublin,37.70215,-121.93579,,,,
103.76.164.5,Intergrid Group Pty Ltd,,AU,,,State of New South Wales,Hornsby,-33.70244,151.0993,,,,
154.21.212.162,"PSINet, Inc.",,US,,,California,San Jose,37.33939,-121.89496,,,,
138.199.59.178,Datacamp Limited,,PL,,,Masovian Voivodeship,Warsaw,52.22977,21.01178,mobile,,,
107.150.31.135,"QuadraNet, Inc",,US,,,Georgia,Atlanta,33.749,-84.38798,,,,
107.175.102.27,Nexeon Technologies,,US,,,New York,Buffalo,42.88645,-78.87837,,,,
154.21.212.197,"PSINet, Inc.",,US,,,California,San Jose,37.33939,-121.89496,,,,
138.199.59.182,Datacamp Limited,,PL,,,Masovian Voivodeship,Warsaw,52.22977,21.01178,mobile,,,
134.202.32.65,Digital Energy Technologies Ltd.,,US,,,Illinois,Chicago,41.85003,-87.65005,,,,
138.199.59.183,Datacamp Limited,,PL,,,Masovian Voivodeship,Warsaw,52.22977,21.01178,mobile,,,
154.21.212.200,"PSINet, Inc.",,US,,,California,San Jose,37.33939,-121.89496,,,,
102.129.153.230,Cogent Communications,,US,,,Florida,Gulfport,27.74836,-82.70343,,,,
134.202.32.98,Digital Energy Technologies Ltd.,,US,,,Illinois,Chicago,41.85003,-87.65005,,,,
138.199.59.185,Datacamp Limited,,PL,,,Masovian Voivodeship,Warsaw,52.22977,21.01178,mobile,,,
154.21.212.207,"PSINet, Inc.",,US,,,California,San Jose,37.33939,-121.89496,,,,
107.175.102.29,Nexeon Technologies,,US,,,New York,Buffalo,42.88645,-78.87837,,,,
154.21.212.234,"PSINet, Inc.",,US,,,California,San Jose,37.33939,-121.89496,,,,
103.77.233.73,Intergrid Group Pty Ltd,,AU,,,State of New South Wales,Hornsby,-33.70244,151.0993,,,,
143.244.37.62,Datacamp Limited,,GB,,,England,London,51.50853,-0.12574,,,,
102.129.152.138,AS174,,ZA,,,Gauteng,Blackheath,-26.1344,27.97033,,,,
154.21.212.6,"PSINet, Inc.",,US,,,California,San Jose,37.33939,-121.89496,,,,
138.199.59.196,Datacamp Limited,,PL,,,Masovian Voivodeship,Warsaw,52.22977,21.01178,mobile,,,
154.21.212.82,"PSINet, Inc.",,US,,,Arizona,Catalina Foothills,32.29785,-110.9187,,,,
138.199.59.197,Datacamp Limited,,PL,,,Masovian Voivodeship,Warsaw,52.22977,21.01178,mobile,,,
154.21.216.101,"PSINet, Inc.",,US,,,California,San Jose,37.33939,-121.89496,,,,
102.129.153.233,Cogent Communications,,US,,,Florida,Gulfport,27.74836,-82.70343,,,,
143.244.37.9,Datacamp Limited,,GB,,,England,London,51.50853,-0.12574,,,,
138.199.59.200,Datacamp Limited,,PL,,,Masovian Voivodeship,Warsaw,52.22977,21.01178,mobile,,,
154.21.216.132,"PSINet, Inc.",,US,,,California,San Jose,37.33939,-121.89496,,,,
138.199.59.201,Datacamp Limited,,PL,,,Masovian Voivodeship,Warsaw,52.22977,21.01178,mobile,,,
154.21.216.163,"PSINet, Inc.",,US,,,California,San Jose,37.33939,-121.89496,,,,
116.90.74.196,Streamline Servers Ltd.,,NZ,,,Auckland,Auckland,-36.84853,174.76349,,,,
154.21.216.20,"PSINet, Inc.",,US,,,California,San Jose,37.33939,-121.89496,,,,
116.90.74.203,Streamline Servers Ltd.,,NZ,,,Auckland,Auckland,-36.84853,174.76349,,,,
154.21.216.32,"PSINet, Inc.",,US,,,California,San Jose,37.33939,-121.89496,,,,
138.199.59.207,Datacamp Limited,,PL,,,Masovian Voivodeship,Warsaw,52.22977,21.01178,mobile,,,
143.244.38.22,Datacamp Limited,,GB,,,England,London,51.50853,-0.12574,mobile,,,
116.90.74.209,Streamline Servers Ltd.,,NZ,,,Auckland,Auckland,-36.84853,174.76349,,,,
154.21.216.49,"PSINet, Inc.",,US,,,California,San Jose,37.33939,-121.89496,,,,
107.175.102.33,Nexeon Technologies,,US,,,New York,Buffalo,42.88645,-78.87837,,,,
154.21.216.52,"PSINet, Inc.",,US,,,California,San Jose,37.33939,-121.89496,,,,
138.199.59.212,Datacamp Limited,,PL,,,Masovian Voivodeship,Warsaw,52.22977,21.01178,mobile,,,
143.244.38.30,Datacamp Limited,,GB,,,England,London,51.50853,-0.12574,mobile,,,
102.129.145.19,Cogent Communications,,US,,,California,Los Angeles,34.05223,-118.24368,mobile,,,
107.150.31.15,"QuadraNet, Inc",,US,,,Georgia,Atlanta,33.749,-84.38798,,,,
103.77.234.219,Intergrid Group Pty Ltd,,AU,,,State of Western Australia,Perth,-31.95224,115.8614,,,,
143.244.38.71,Datacamp Limited,,GB,,,England,London,51.50853,-0.12574,mobile,,,
138.199.59.218,Datacamp Limited,,PL,,,Masovian Voivodeship,Warsaw,52.22977,21.01178,mobile,,,
107.150.31.171,"QuadraNet, Inc",,US,,,Georgia,Atlanta,33.749,-84.38798,,,,
102.129.152.221,AS174,,ZA,,,Gauteng,Blackheath,-26.1344,27.97033,,,,
143.244.38.90,Datacamp Limited,,GB,,,England,London,51.50853,-0.12574,mobile,,,
103.9.76.198,VNPT Corp,,VN,,,Hanoi,Hoàn Kiếm,21.02857,105.85064,,,,
154.21.22.200,"PSINet, Inc.",,US,,,Georgia,Atlanta,33.749,-84.38798,,,,
103.9.79.229,VNPT Corp,,VN,,,Ho Chi Minh City,Âp Đông Nhì,10.82083,106.69611,,,,
143.244.39.22,Datacamp Limited,,GB,,,England,London,51.50853,-0.12574,,,,
138.199.59.222,Datacamp Limited,,PL,,,Masovian Voivodeship,Warsaw,52.22977,21.01178,mobile,,,
143.244.42.70,Datacamp Limited,,NL,,,Provincie Zuid-Holland,Goudswaard,51.79417,4.27639,mobile,,,
102.129.152.142,AS174,,ZA,,,Gauteng,Blackheath,-26.1344,27.97033,,,,
154.21.22.25,"PSINet, Inc.",,US,,,Georgia,Atlanta,33.749,-84.38798,,,,
138.199.59.37,Datacamp Limited,,PL,,,Masovian Voivodeship,Warsaw,52.22977,21.01178,mobile,,,
143.244.42.77,Datacamp Limited,,NL,,,Provincie Overijssel,Kampen,52.555,5.91111,mobile,,,
138.199.59.39,Datacamp Limited,,PL,,,Masovian Voivodeship,Warsaw,52.22977,21.01178,mobile,,,
134.209.25.110,"DigitalOcean, LLC",,GB,,,England,Nuneaton,52.52323,-1.46523,,,,
138.199.59.47,Datacamp Limited,,PL,,,Masovian Voivodeship,Warsaw,52.22977,21.01178,mobile,,,
154.21.22.41,"PSINet, Inc.",,US,,,Georgia,Atlanta,33.749,-84.38798,,,,
104.129.18.136,"QuadraNet, Inc",,US,,,Georgia,Atlanta,33.749,-84.38798,mobile,,,
134.209.34.17,"DigitalOcean, LLC",,US,,,New Jersey,Clifton,40.85843,-74.16376,mobile,,,
138.199.63.103,DataCamp Limited,,GB,,,England,London,51.50853,-0.12574,mobile,,,
135.148.152.130,OVH US LLC,,US,,,Maine,Merepoint,43.8248,-70.02533,,,,
104.244.210.244,"INCX Global, LLC",,US,,,Indiana,South Bend,41.68338,-86.25001,,,,
154.21.22.62,"PSINet, Inc.",,US,,,Georgia,Atlanta,33.749,-84.38798,,,,
138.199.63.109,DataCamp Limited,,GB,,,England,London,51.50853,-0.12574,mobile,,,
136.0.2.161,"OpenVPN Technologies, Inc",,CH,,,Canton de Berne,Bern,46.94809,7.44744,,,,
138.199.63.111,DataCamp Limited,,GB,,,England,London,51.50853,-0.12574,mobile,,,
154.21.22.82,"PSINet, Inc.",,US,,,Georgia,Atlanta,33.749,-84.38798,,,,
138.199.63.112,DataCamp Limited,,GB,,,England,London,51.50853,-0.12574,mobile,,,
143.244.48.11,DataCamp Limited,,US,,,California,Los Angeles,34.05223,-118.24368,,,,
104.244.210.246,"INCX Global, LLC",,US,,,Indiana,South Bend,41.68338,-86.25001,,,,
154.21.23.11,"PSINet, Inc.",,US,,,Illinois,Chicago,41.85003,-87.65005,,,,
103.107.196.190,Streamline Servers Ltd.,,AU,,,State of Western Australia,Perth,-31.95224,115.8614,,,,
143.244.48.130,DataCamp Limited,,US,,,California,Los Angeles,34.05223,-118.24368,,,,
104.129.18.144,"QuadraNet, Inc",,US,,,Georgia,Atlanta,33.749,-84.38798,mobile,,,
143.244.48.134,DataCamp Limited,,US,,,California,Los Angeles,34.05223,-118.24368,,,,
138.199.63.164,DataCamp Limited,,GB,,,England,London,51.50853,-0.12574,mobile,,,
154.21.23.162,"PSINet, Inc.",,US,,,Illinois,Chicago,41.85003,-87.65005,,,,
148.72.172.91,velia.net Internetdienste GmbH,,US,,,Missouri,St. Louis,38.62727,-90.19789,,,,
143.244.48.137,DataCamp Limited,,US,,,California,Los Angeles,34.05223,-118.24368,,,,
138.199.63.166,DataCamp Limited,,GB,,,England,London,51.50853,-0.12574,mobile,,,
143.244.48.146,DataCamp Limited,,US,,,California,Los Angeles,34.05223,-118.24368,,,,
116.90.74.92,Streamline Servers Ltd.,,NZ,,,Auckland,Auckland,-36.84853,174.76349,,,,
107.181.189.18,Performive LLC,,CA,,,British Columbia,Vancouver,49.24966,-123.11934,mobile,,,
104.244.210.252,"INCX Global, LLC",,US,,,Indiana,South Bend,41.68338,-86.25001,,,,
143.244.48.151,DataCamp Limited,,US,,,California,Los Angeles,34.05223,-118.24368,,,,
107.175.102.46,Nexeon Technologies,,US,,,New York,Buffalo,42.88645,-78.87837,,,,
103.108.94.250,Intergrid Group Pty Ltd,,NZ,,,Otago,Wanaka,-44.7,169.15,,,,
138.199.63.171,DataCamp Limited,,GB,,,England,London,51.50853,-0.12574,mobile,,,
154.21.23.33,"PSINet, Inc.",,US,,,Illinois,Chicago,41.85003,-87.65005,,,,
118.92.75.67,Vodafone New Zealand Limited,,NZ,,,Otago,Dunedin,-45.87416,170.50362,broadband,,,
107.150.94.108,Global Network,,TR,,,İstanbul,Istanbul,41.01384,28.94966,mobile,,,
119.59.97.58,"Metrabyte Co., Ltd",,TH,,,Changwat Saraburi,Muak Lek,14.65287,101.20022,,,,
107.150.94.116,Global Network,,TR,,,İstanbul,Istanbul,41.01384,28.94966,mobile,,,
104.244.210.253,"INCX Global, LLC",,US,,,Indiana,South Bend,41.68338,-86.25001,,,,
107.181.189.35,Performive LLC,,CA,,,British Columbia,Vancouver,49.24966,-123.11934,mobile,,,
102.129.153.238,Cogent Communications,,US,,,Florida,Gulfport,27.74836,-82.70343,,,,
143.244.48.212,DataCamp Limited,,US,,,California,Los Angeles,34.05223,-118.24368,,,,
149.154.152.141,EDIS GmbH,,AT,,,Wien,Auhof,48.20591,16.22835,,,,
154.21.28.111,"PSINet, Inc.",,US,,,Illinois,Bull Valley,42.32058,-88.35509,,,,
149.154.152.147,EDIS GmbH,,AT,,,Wien,Auhof,48.20591,16.22835,,,,
107.150.94.117,Global Network,,TR,,,İstanbul,Istanbul,41.01384,28.94966,mobile,,,
138.199.63.24,DataCamp Limited,,GB,,,England,London,51.50853,-0.12574,mobile,,,
107.181.189.44,Performive LLC,,CA,,,British Columbia,Vancouver,49.24966,-123.11934,mobile,,,
122.155.174.170,CAT Telecom Public Company Limited,,TH,,,Bangkok,Bangkok,13.75398,100.50144,mobile,,,
143.244.49.22,DataCamp Limited,,US,,,California,Los Angeles,34.05223,-118.24368,,,,
122.155.174.175,CAT Telecom Public Company Limited,,TH,,,Bangkok,Bangkok,13.75398,100.50144,mobile,,,
107.150.94.36,Global Network,,TR,,,İstanbul,Istanbul,41.01384,28.94966,mobile,,,
104.129.18.163,"QuadraNet, Inc",,US,,,Georgia,Atlanta,33.749,-84.38798,mobile,,,
154.21.28.152,"PSINet, Inc.",,US,,,Illinois,Bull Valley,42.32058,-88.35509,,,,
103.107.196.197,Streamline Servers Ltd.,,AU,,,State of Western Australia,Perth,-31.95224,115.8614,,,,
107.150.94.37,Global Network,,TR,,,İstanbul,Istanbul,41.01384,28.94966,mobile,,,
138.199.63.47,DataCamp Limited,,GB,,,England,London,51.50853,-0.12574,mobile,,,
143.244.51.67,DataCamp Limited,,US,,,California,Los Angeles,34.05223,-118.24368,,,,
138.199.63.48,DataCamp Limited,,GB,,,England,London,51.50853,-0.12574,mobile,,,
102.129.153.241,Cogent Communications,,US,,,Florida,Gulfport,27.74836,-82.70343,,,,
154.21.28.173,"PSINet, Inc.",,US,,,Illinois,Bull Valley,42.32058,-88.35509,,,,
138.199.18.68,Datacamp Limited,,DE,,,Hessen,Frankfurt am Main,50.11552,8.68417,,,,
138.199.18.69,Datacamp Limited,,DE,,,Hessen,Frankfurt am Main,50.11552,8.68417,,,,
162.222.198.145,QuadraNet Enterprises LLC,,US,,,Georgia,Atlanta,33.749,-84.38798,,,,
143.104.238.34,NewYork-Presbyterian Hospital,,US,,,New York,New York City,40.71427,-74.00597,,,,
217.138.222.181,M247 Ltd.,,IE,,,Leinster,Dublin,53.33306,-6.24889,,,,
82.102.16.174,M247 Ltd Frankfurt 2,,DE,,,Hessen,Frankfurt am Main,50.11552,8.68417,mobile,,,
23.82.193.136,"LeaseWeb USA, Inc. Seattle",,US,,,Washington,Seattle,47.60621,-122.33207,,,,
193.148.18.202,M247 Ltd.,,US,,,New York,New York City,40.71427,-74.00597,,,,
131.125.11.1,Cogent Communications,,US,,,New Jersey,Union,40.6976,-74.2632,,,,
185.247.70.221,M247 Ltd.,,US,,,Texas,Dallas,32.78306,-96.80667,,,,
216.151.191.146,Netprotect,,US,,,Virginia,Ashburn,39.04372,-77.48749,mobile,,,
188.241.177.102,M247 Ltd.,,BR,,,São Paulo,Itaim Bibi,-23.58581,-46.68241,mobile,,,
173.195.15.60,Black Oak Computers Inc - New York,,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
89.187.179.57,Datacamp Limited,,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
84.17.35.114,Datacamp Limited,,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
154.6.21.204,GigeNET,,US,,,Illinois,Chicago,41.85003,-87.65005,,,,
84.17.40.107,Datacamp Limited,,US,,,Florida,Miami,25.77427,-80.19366,,,,
185.238.231.6,Security Firewall Ltd,,US,,,Colorado,Denver,39.73915,-104.9847,,,,
216.151.191.147,Netprotect,,US,,,Virginia,Ashburn,39.04372,-77.48749,mobile,,,
209.58.142.161,"Leaseweb USA, Inc.",,US,,,Kansas,Cheney,37.63001,-97.78255,,,,
66.55.82.167,GigeNET,,US,,,Arkansas,Springdale,36.18674,-94.12881,,,,
185.216.74.151,Tefincom S.A.,,US,,,California,Los Angeles,34.05223,-118.24368,,,,
23.81.114.226,"Leaseweb USA, Inc.",,US,,,California,Wayne,37.38577,-121.89885,,,,
185.203.218.164,Packethub S.A.,,US,,,Florida,Miami,25.77427,-80.19366,mobile,,,
217.138.198.2,M247 Ltd.,,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
23.81.207.56,"LeaseWeb USA, Inc. Pheonix",,US,,,Arizona,Phoenix,33.44838,-112.07404,,,,
188.241.177.186,M247 Ltd.,,BR,,,São Paulo,Itaim Bibi,-23.58581,-46.68241,mobile,,,
23.237.26.67,FDCservers.net,,US,,,Colorado,Cherry Creek,39.63455,-104.88286,,,,
23.82.193.117,"LeaseWeb USA, Inc. Seattle",,US,,,Washington,Seattle,47.60621,-122.33207,,,,
23.19.19.204,Nobis Technology Group,,US,,,California,Los Angeles,34.05223,-118.24368,,,,
64.145.93.225,Netprotect,,US,,,Colorado,Denver,39.73915,-104.9847,mobile,,,
2.57.169.228,Netminders Server Hosting,,CA,,,Ontario,Old Toronto,43.64999,-79.38206,mobile,,,
2.57.169.216,Netminders Server Hosting,,CA,,,Ontario,Old Toronto,43.64999,-79.38206,mobile,,,
84.17.41.72,Datacamp Limited,,US,,,Washington,Seattle,47.60621,-122.33207,,,,
89.187.177.123,DataCamp Limited,,US,,,New York,New York City,40.71427,-74.00597,,,,
23.82.193.137,"LeaseWeb USA, Inc. Seattle",,US,,,Washington,Seattle,47.60621,-122.33207,,,,
193.56.116.146,QuadraNet Enterprises LLC,,US,,,Georgia,Atlanta,33.749,-84.38798,mobile,,,
172.93.207.82,Nexeon Technologies,,US,,,Illinois,Chicago,41.85003,-87.65005,mobile,,,
45.131.192.24,VPN-Consumer-US,,US,,,Texas,Irving,32.81402,-96.94889,mobile,,,
212.102.40.44,Datacamp Limited,,US,,,Texas,Dallas,32.78306,-96.80667,mobile,,,
185.238.231.24,Security Firewall Ltd,,US,,,Colorado,Denver,39.73915,-104.9847,,,,
70.39.102.189,Sharktech,,US,,,Colorado,Denver,39.73915,-104.9847,mobile,,,
212.102.44.77,DataCamp Limited,,US,,,Colorado,Denver,39.73915,-104.9847,,,,
37.19.206.42,Datacamp Limited,,US,,,Virginia,Ashburn,39.04372,-77.48749,,,,
70.39.102.165,Sharktech,,US,,,Kansas,Cheney,37.63001,-97.78255,mobile,,,
185.216.74.95,Tefincom S.A.,,US,,,California,Los Angeles,34.05223,-118.24368,,,,
173.239.199.98,VPN Consumer Network,,US,,,Illinois,Near South Side,41.8567,-87.62477,mobile,,,
191.101.132.105,QuadraNet Enterprises LLC,,US,,,California,Oildale,35.41968,-119.01955,mobile,,,
66.115.147.218,Total Server Solutions L.L.C.,,CA,,,British Columbia,Vancouver,49.24966,-123.11934,mobile,,,
185.247.70.126,M247 Ltd.,,US,,,Texas,Dallas,32.78306,-96.80667,,,,
104.200.132.176,Total server solutions,,CA,,,British Columbia,Vancouver,49.24966,-123.11934,mobile,,,
45.131.193.138,VPN-Consumer-US,,US,,,Florida,Doral,25.81954,-80.35533,mobile,,,
186.233.184.187,Maxihost LTDA,,US,,,Florida,Miami,25.77427,-80.19366,,,,
108.62.202.211,Leaseweb USA,,US,,,Wisconsin,Monroe,42.60112,-89.63845,,,,
185.203.219.133,Packethub S.A.,,US,,,Illinois,Chicago,41.85003,-87.65005,mobile,,,
23.82.194.104,"LeaseWeb USA, Inc. Seattle",,US,,,Washington,Seattle,47.60621,-122.33207,mobile,,,
195.181.162.175,Datacamp Limited,,US,,,Florida,Miami,25.77427,-80.19366,,,,
2.57.169.52,Netminders Server Hosting,,CA,,,Ontario,Old Toronto,43.64999,-79.38206,mobile,,,
2.57.169.127,Netminders Server Hosting,,CA,,,Ontario,Old Toronto,43.64999,-79.38206,mobile,,,
209.58.147.90,"Leaseweb USA, Inc.",,US,,,Texas,Dallas,32.78306,-96.80667,,,,
104.200.135.14,Total Server Solutions L.L.C.,,US,,,California,Los Angeles,34.05223,-118.24368,,,,
45.91.20.249,M247 Ltd,,IT,,,Lombardia,Milan,45.46427,9.18951,mobile,,,
23.81.114.227,"Leaseweb USA, Inc.",,US,,,California,Wayne,37.38577,-121.89885,,,,
185.203.219.55,Packethub S.A.,,US,,,Illinois,Chicago,41.85003,-87.65005,mobile,,,
192.145.116.47,Packethub S.A.,,US,,,Virginia,Manassas,38.75095,-77.47527,,,,
185.203.219.79,Packethub S.A.,,US,,,Illinois,Chicago,41.85003,-87.65005,mobile,,,
185.203.219.80,Packethub S.A.,,US,,,Illinois,Chicago,41.85003,-87.65005,mobile,,,
2.57.169.22,Netminders Server Hosting,,CA,,,Ontario,Old Toronto,43.64999,-79.38206,mobile,,,
173.239.199.8,VPN Consumer Network,,US,,,Illinois,Rockford,42.27113,-89.094,mobile,,,
174.128.233.54,Sharktech,,US,,,Colorado,Denver,39.73915,-104.9847,,,,
23.108.54.90,"Leaseweb USA, Inc.",,US,,,Florida,Miami,25.77427,-80.19366,,,,
89.187.179.56,Datacamp Limited,,US,,,New York,New York City,40.71427,-74.00597,,,,
193.56.116.69,QuadraNet Enterprises LLC,,US,,,Georgia,Atlanta,33.749,-84.38798,mobile,,,
67.220.182.196,24 SHELLS,,US,,,New Jersey,Possumtown,40.55455,-74.49154,,,,
198.181.163.111,Cogent Communications,,US,,,Massachusetts,Boston,42.35843,-71.05977,mobile,,,
185.203.218.46,Packethub S.A.,,US,,,Florida,Miami,25.77427,-80.19366,mobile,,,
185.203.219.82,Packethub S.A.,,US,,,Illinois,Chicago,41.85003,-87.65005,mobile,,,
89.187.179.59,Datacamp Limited,,US,,,New York,New York City,40.71427,-74.00597,,,,
69.160.241.248,"Atlantic Metro Communications II, Inc.",,US,,,New Jersey,Weehawken,40.76955,-74.02042,,,,
23.81.114.228,"Leaseweb USA, Inc.",,US,,,California,Wayne,37.38577,-121.89885,,,,
139.28.216.252,M247 Ltd,,US,,,California,Los Angeles,34.05223,-118.24368,,,,
37.19.206.35,Datacamp Limited,,US,,,Virginia,Ashburn,39.04372,-77.48749,,,,
2.57.169.105,Netminders Server Hosting,,CA,,,Manitoba,Brandon,49.84692,-99.95306,mobile,,,
192.158.226.22,H4Y Technologies LLC,,US,,,North Carolina,Charlotte,35.22709,-80.84313,,,,
212.102.47.30,Datacamp Limited,,US,,,Washington,Seattle,47.60621,-122.33207,mobile,,,
193.56.116.51,QuadraNet Enterprises LLC,,US,,,Georgia,Atlanta,33.749,-84.38798,mobile,,,
89.38.99.188,WorldStream B.V.,,NL,,,Provincie Noord-Holland,Amsterdam,52.37403,4.88969,,,,
23.105.41.208,"Leaseweb USA, Inc.",,US,,,California,Los Angeles,34.05223,-118.24368,,,,
193.56.116.154,QuadraNet Enterprises LLC,,US,,,Georgia,Atlanta,33.749,-84.38798,mobile,,,
193.56.116.153,QuadraNet Enterprises LLC,,US,,,Georgia,Atlanta,33.749,-84.38798,mobile,,,
23.108.54.91,"Leaseweb USA, Inc.",,US,,,Florida,Miami,25.77427,-80.19366,,,,
2.57.169.196,Netminders Server Hosting,,CA,,,Ontario,Old Toronto,43.64999,-79.38206,mobile,,,
185.236.200.137,M247 Ltd.,,US,,,California,Los Angeles,34.05223,-118.24368,,,,
91.196.220.128,Clouvider Limited,,US,,,California,Los Angeles,34.05223,-118.24368,mobile,,,
94.140.9.183,Packethub S.A.,,US,,,Illinois,Chicago,41.85003,-87.65005,mobile,,,
91.196.220.35,Clouvider Limited,,US,,,California,Los Angeles,34.05223,-118.24368,mobile,,,
172.93.207.8,Nexeon Technologies,,US,,,Illinois,Chicago,41.85003,-87.65005,mobile,,,
70.39.71.29,Sharktech,,US,,,Tennessee,Knoxville,35.96064,-83.92074,,,,
193.56.116.206,QuadraNet Enterprises LLC,,US,,,Georgia,Atlanta,33.749,-84.38798,mobile,,,
94.140.8.69,Packethub S.A.,,US,,,Washington,Seattle,47.60621,-122.33207,,,,
23.105.41.201,"Leaseweb USA, Inc.",,US,,,California,Los Angeles,34.05223,-118.24368,,,,
199.217.105.243,AxcelX Technologies LLC,,US,,,Massachusetts,Boston,42.35843,-71.05977,,,,
193.56.116.28,QuadraNet Enterprises LLC,,US,,,Georgia,Atlanta,33.749,-84.38798,mobile,,,
172.111.224.241,ColoCrossing,,US,,,Texas,Dallas,32.78306,-96.80667,,,,
